Week,DMA_Name,DMA_ID,TRx,TV_Spend,TV_Impressions,Display_Spend,Display_Impressions,PaidSearch_Spend,PaidSearch_Clicks,HCPCalls_Spend,HCPCalls_Count,Speaker_Spend,Speaker_Events,HCPEmail_Spend,HCPEmail_Sends,HCPSocial_Spend,HCPSocial_Engagements,Copay_Redemptions,Lagged_TRx,DMA_Population,Competitor_Spend,Seasonality
1/29/2023,Tucson AZ,DMA_064,59144,73010,1944406,62513,6993312,27541,10521,104746,517,0,0,10211,20215,0,0,15298,52046,422000,102110,1.333
2/5/2023,Tucson AZ,DMA_064,61206,70858,2149685,51386,5020491,28127,7706,121160,621,0,0,9490,16269,21772,3318,15551,53861,422000,61742,1.277
2/12/2023,Tucson AZ,DMA_064,60642,23451.600000000002,761888,47544,4626482,42951,18376,109418,571,0,0,0,0,17524,2557,11780,53364,422000,30033,1.332
2/19/2023,Tucson AZ,DMA_064,61770,0,0,46605,5474230,45395,13143,134948,726,85747,7,12714,19908,20097,3900,15916,54357,422000,32742,1.258
2/26/2023,Tucson AZ,DMA_064,57251,16801.600000000002,565563,42785,4716036,33207,10111,118621,606,61272,6,10644,18154,16353,2238,14345,50380,422000,57704,1.199
3/5/2023,Tucson AZ,DMA_064,50034,18448.2,537699,39287,4357040,38705,12806,94051,469,64679,6,11389,18550,0,0,11519,44029,422000,31578,1.14
3/12/2023,Tucson AZ,DMA_064,41494,0,0,32596,3645591,41970,8862,92593,489,0,0,10051,12704,0,0,10120,36514,422000,27526,1.15
3/19/2023,Tucson AZ,DMA_064,49213,0,0,48374,4944147,29540,10258,119902,652,47612,4,10408,14330,10487,2002,10317,43307,422000,31272,1.105
3/26/2023,Tucson AZ,DMA_064,42017,0,0,38232,4044245,22115,5410,79013,405,55952,5,11366,21812,13367,1751,9773,36974,422000,29820,1.041
4/2/2023,Tucson AZ,DMA_064,42719,46519.799999999996,1173065,42771,4916574,25929,6913,94300,481,44542,4,8451,12581,12677,2049,9186,37592,422000,81693,0.94
4/9/2023,Tucson AZ,DMA_064,42271,54578.4,1515573,28006,3100272,31138,6968,90719,480,0,0,8958,11594,0,0,10054,37198,422000,44731,1.075
4/16/2023,Tucson AZ,DMA_064,40120,0,0,37197,4433579,30719,6257,86426,465,0,0,7700,14980,13642,1890,8648,35305,422000,35989,1.038
4/23/2023,Tucson AZ,DMA_064,43201,54268.2,1362895,0,0,36214,12112,92323,482,0,0,9118,15534,21080,3684,8900,38016,422000,45988,1.111
4/30/2023,Tucson AZ,DMA_064,40057,47560.799999999996,1596611,28038,3333019,24428,6612,94528,457,0,0,10010,18710,12277,2403,8606,35250,422000,69832,0.917
5/7/2023,Tucson AZ,DMA_064,43855,78973,2515669,32845,3383458,20793,10312,69829,382,0,0,11113,14855,16336,2702,9731,38592,422000,51746,0.948
5/14/2023,Tucson AZ,DMA_064,50988,92447,2963102,30293,3375155,33863,8486,103605,548,79601,9,0,0,18320,2337,12119,44869,422000,111659,1.067
5/21/2023,Tucson AZ,DMA_064,45504,73502,2096072,45079,4245551,31190,8032,100208,551,51039,4,11309,14295,0,0,11812,40043,422000,102099,1.032
5/28/2023,Tucson AZ,DMA_064,38622,61575,1796869,30092,3514633,24579,5985,83411,423,31643,3,9596,16841,13085,2321,8866,33987,422000,48005,0.855
6/4/2023,Tucson AZ,DMA_064,47625,60486,1636137,39281,3545057,36123,17440,86045,398,0,0,6737,10944,17074,2663,9214,41910,422000,56558,1.013
6/11/2023,Tucson AZ,DMA_064,46206,65781,2001637,48384,5105052,39348,13344,0,0,0,0,10405,13751,10966,1731,9445,40661,422000,78593,1.135
6/18/2023,Tucson AZ,DMA_064,33430,0,0,28362,2826888,33371,9016,0,0,0,0,9907,17732,11497,1692,6824,29418,422000,13645,1.019
6/25/2023,Tucson AZ,DMA_064,31545,0,0,44028,5187403,19182,5296,25830.899999999998,130,0,0,6325,9611,10962,1726,7798,27759,422000,30712,0.93
7/2/2023,Tucson AZ,DMA_064,46263,17287.600000000002,484043,35400,3833756,39966,17457,26330.7,145,0,0,10801,14021,19982,3471,11531,40711,422000,48478,1.093
7/9/2023,Tucson AZ,DMA_064,29298,0,0,28159,2522663,17691,3851,0,0,65688,7,9534,15365,16810,2627,6186,25782,422000,19532,0.891
7/16/2023,Tucson AZ,DMA_064,20789,0,0,0,0,18121,5980,0,0,48330,4,0,0,13684,1962,4821,18294,422000,0,0.876
7/23/2023,Tucson AZ,DMA_064,35978,0,0,28117,2804893,33598,7034,0,0,72334,7,9761,12637,14330,2360,6639,31660,422000,24538,1.03
7/30/2023,Tucson AZ,DMA_064,34861,37105.799999999996,1116126,49447,4846193,33022,7148,0,0,0,0,8372,12903,0,0,6490,30677,422000,77385,1.059
8/6/2023,Tucson AZ,DMA_064,41193,55239,1485371,48494,4831859,22566,8052,0,0,0,0,11517,15665,14415,2360,8537,36249,422000,99306,1.078
8/13/2023,Tucson AZ,DMA_064,31020,34646.4,961017,29562,3299133,19782,4801,0,0,0,0,7923,13391,12977,2294,6191,27297,422000,33955,0.901
8/20/2023,Tucson AZ,DMA_064,32122,35166,1103552,44073,4868743,30212,7844,0,0,0,0,9337,12516,0,0,7331,28267,422000,60057,0.962
8/27/2023,Tucson AZ,DMA_064,63623,58060.2,1477086,43585,3840914,49793,11879,33013.5,166,0,0,10770,14842,24022,3646,15406,55988,422000,76238,1.464
9/3/2023,Tucson AZ,DMA_064,73664,51548.4,1473283,50667,5098934,39648,8300,152274,759,89059,7,12372,23617,19467,3524,15327,64824,422000,63911,1.42
9/10/2023,Tucson AZ,DMA_064,78072,111308,3868366,50232,4212242,27166,5832,143271,707,63861,7,16507,32182,27000,5178,15428,68703,422000,101759,1.459
9/17/2023,Tucson AZ,DMA_064,71039,82769,2678831,38465,4042334,48492,20998,118353,619,68822,8,10970,21533,0,0,15768,62514,422000,115039,1.391
9/24/2023,Tucson AZ,DMA_064,71830,118055,3183338,60504,6377000,40296,12456,129881,603,0,0,15754,29664,23339,4492,16170,63210,422000,168742,1.371
10/1/2023,Tucson AZ,DMA_064,71125,101662,2638078,58955,5319873,35189,11727,145587,702,0,0,10794,18115,23480,3700,15102,62590,422000,115876,1.398
10/8/2023,Tucson AZ,DMA_064,74313,118562,3115190,62759,6136996,51775,17535,135176,623,0,0,11727,15605,16950,2989,17526,65395,422000,169045,1.427
10/15/2023,Tucson AZ,DMA_064,72237,102576,3277893,66056,6536929,32320,6712,118786,620,0,0,11769,19018,14038,2521,17187,63568,422000,80695,1.478
10/22/2023,Tucson AZ,DMA_064,48729,23879.600000000002,736361,46627,4701705,0,0,130609,601,0,0,11124,16482,22926,3874,12510,42881,422000,43815,1.373
10/29/2023,Tucson AZ,DMA_064,82255,23718.600000000002,812190,42041,4265276,45679,22388,156849,804,106588,10,10232,17444,24585,4045,18901,72384,422000,40996,1.489
11/5/2023,Tucson AZ,DMA_064,65908,0,0,58943,6396411,31551,13025,124174,658,77396,6,10863,19069,13546,2519,17010,57999,422000,25978,1.376
11/12/2023,Tucson AZ,DMA_064,46228,0,0,32488,3117542,28780,6237,89959,440,71455,6,12210,22179,20746,2923,11796,40680,422000,25955,1.103
11/19/2023,Tucson AZ,DMA_064,47332,0,0,31054,3322156,26702,7492,102076,547,0,0,9018,14147,12261,1908,9889,41652,422000,19762,1.2
11/26/2023,Tucson AZ,DMA_064,51125,14212.400000000001,482701,48669,4853338,31687,13731,99055,535,0,0,8796,13125,16913,3000,9839,44990,422000,30310,1.114
12/3/2023,Tucson AZ,DMA_064,51270,55926.6,1554130,49980,4877783,36253,7656,116200,582,0,0,7271,12204,13056,1761,10454,45117,422000,50478,1.135
12/10/2023,Tucson AZ,DMA_064,46807,39939.6,1197450,35903,3775993,31639,13379,0,0,0,0,9810,19199,19219,2648,10516,41190,422000,66025,1.174
12/17/2023,Tucson AZ,DMA_064,46650,45537,1310710,50805,4223026,20484,9189,36515.1,196,0,0,9654,16305,11021,1547,11163,41052,422000,87435,1.133
12/24/2023,Tucson AZ,DMA_064,40403,0,0,49365,4714105,24864,12248,0,0,0,0,12225,15806,11872,1751,8238,35554,422000,33143,1.155
12/31/2023,Tucson AZ,DMA_064,55463,56406,1564650,47534,5134579,26918,12950,0,0,0,0,15083,21701,22462,3847,12943,48807,422000,84672,1.223
1/7/2024,Tucson AZ,DMA_064,45926,0,0,38888,3624398,41327,16581,0,0,0,0,16241,28352,0,0,11407,40414,422000,20680,1.281
1/14/2024,Tucson AZ,DMA_064,62819,89834,2370526,36802,3377517,34572,7441,103069,474,0,0,15927,22499,21016,3069,12557,55280,422000,111715,1.268
1/21/2024,Tucson AZ,DMA_064,57921,113523,3352159,52657,4646770,30058,6953,96138,513,0,0,0,0,12669,1809,14423,50970,422000,85588,1.222
1/28/2024,Tucson AZ,DMA_064,68175,103666,2595672,54020,4386526,32425,8283,112084,540,0,0,9086,17822,26757,3982,14639,59994,422000,119567,1.318
2/4/2024,Tucson AZ,DMA_064,71286,98429,3005168,60598,6385873,47640,16762,141738,666,0,0,0,0,15248,2767,16793,62731,422000,113376,1.328
2/11/2024,Tucson AZ,DMA_064,67848,122621,3264901,44952,4807280,30926,8664,128147,701,0,0,10578,13893,13846,1964,12992,59706,422000,135571,1.3
2/18/2024,Tucson AZ,DMA_064,71625,119937,4117013,38467,4349690,25572,6024,139479,747,57060,5,9977,17710,24088,3234,16120,63030,422000,128991,1.289
2/25/2024,Tucson AZ,DMA_064,53731,0,0,45747,5357833,30252,13374,116776,626,68517,8,8172,12505,0,0,13318,47283,422000,33641,1.153
3/3/2024,Tucson AZ,DMA_064,53704,0,0,51516,6005146,30180,7452,127401,700,51578,4,9356,15450,18919,2464,10473,47259,422000,48605,1.122
3/10/2024,Tucson AZ,DMA_064,48491,0,0,51251,4229942,39580,12606,100755,463,0,0,13781,22263,0,0,12346,42672,422000,22932,1.164
3/17/2024,Tucson AZ,DMA_064,51480,0,0,39075,3351691,22186,4552,128169,653,77116,8,11634,17721,13993,2123,9611,45302,422000,36279,1.135
3/24/2024,Tucson AZ,DMA_064,44350,0,0,32310,2745837,20642,4801,109841,528,73827,7,10847,13955,19420,3037,10349,39028,422000,22259,0.999
3/31/2024,Tucson AZ,DMA_064,42009,0,0,37515,3425032,27255,11451,85023,394,47853,4,10962,19597,10065,1363,9027,36967,422000,33608,0.93
4/7/2024,Tucson AZ,DMA_064,57988,50573.4,1697722,41552,3904821,38438,10831,119806,612,0,0,9600,15278,22954,2981,13872,51029,422000,63068,1.128
4/14/2024,Tucson AZ,DMA_064,48570,47152.2,1299803,50502,4738896,34694,7726,94979,462,0,0,8572,13018,20782,2603,8994,42741,422000,84324,1.017
4/21/2024,Tucson AZ,DMA_064,34800,0,0,44313,4436720,19582,4322,72901,351,0,0,10135,13189,16735,2286,7223,30624,422000,19161,0.879
4/28/2024,Tucson AZ,DMA_064,37042,47408.4,1316478,42404,4510856,23046,5338,79174,371,0,0,7374,13148,0,0,7138,32596,422000,37954,0.898
5/5/2024,Tucson AZ,DMA_064,47651,51299.4,1765433,36714,4019917,27933,9126,89277,473,0,0,12471,21424,11054,1459,12216,41932,422000,66596,0.976
5/12/2024,Tucson AZ,DMA_064,42048,45479.4,1405040,34576,3878568,31765,8261,90392,466,43419,4,9658,12624,9627,1468,9375,37002,422000,55727,0.855
5/19/2024,Tucson AZ,DMA_064,43300,97394,2537496,39331,3999190,0,0,94962,491,75224,7,7621,9857,12173,1897,9878,38104,422000,61846,1.041
5/26/2024,Tucson AZ,DMA_064,58102,72602,2062761,32454,2668486,41336,12328,107270,494,79015,9,11569,18612,12099,1703,13674,51129,422000,75208,1.081
6/2/2024,Tucson AZ,DMA_064,53529,89124,2780901,39555,4452353,37087,16266,92108,496,0,0,8295,15017,20264,3260,12195,47105,422000,94841,0.988
6/9/2024,Tucson AZ,DMA_064,33640,78413,2212673,35835,3149765,20313,4516,0,0,0,0,6035,11385,15699,2270,7219,29603,422000,52504,0.868
6/16/2024,Tucson AZ,DMA_064,49302,88392,2343623,55872,4969664,39935,17243,0,0,0,0,0,0,14980,2256,9618,43385,422000,98509,1.138
6/23/2024,Tucson AZ,DMA_064,50049,91472,2776460,52788,4386287,28656,8455,36987.299999999996,189,0,0,7544,11470,18374,3321,12235,44043,422000,94878,1.056
6/30/2024,Tucson AZ,DMA_064,30877,0,0,36872,3958123,21506,4526,23928,131,0,0,7370,12223,15935,2354,6423,27171,422000,26419,0.851
7/7/2024,Tucson AZ,DMA_064,37086,0,0,39649,4608062,38220,13463,0,0,42861,4,8630,16808,0,0,6796,32635,422000,37365,1.008
7/14/2024,Tucson AZ,DMA_064,32968,0,0,42985,4222984,23063,5377,0,0,59211,5,7007,11205,17865,2542,8137,29011,422000,21029,0.89
7/21/2024,Tucson AZ,DMA_064,39192,13166.800000000001,348879,30608,3099025,22221,9341,0,0,75969,6,12039,16523,15330,2096,8243,34488,422000,37768,0.958
7/28/2024,Tucson AZ,DMA_064,35591,0,0,47999,4112201,19133,5827,0,0,0,0,12373,17498,19772,3758,9147,31320,422000,41409,0.996
8/4/2024,Tucson AZ,DMA_064,46943,0,0,54213,5068251,34564,7972,37515.299999999996,180,0,0,11964,17374,21606,4123,11979,41309,422000,42237,1.128
8/11/2024,Tucson AZ,DMA_064,39319,35811,1097556,35494,3983740,37746,9967,0,0,0,0,7074,9940,16063,2014,9833,34600,422000,69761,0.98
8/18/2024,Tucson AZ,DMA_064,34615,40744.799999999996,1238113,24935,2340124,22899,5592,29816.1,156,0,0,7797,10153,13032,2463,7599,30461,422000,38014,0.851
8/25/2024,Tucson AZ,DMA_064,51689,0,0,53003,4596724,35031,13503,0,0,0,0,13954,19752,15726,2100,10884,45486,422000,43365,1.336
9/1/2024,Tucson AZ,DMA_064,86371,53470.799999999996,1479230,60937,4895992,57023,18925,169562,841,78452,8,12979,18671,15520,2789,15711,76006,422000,63514,1.449
9/8/2024,Tucson AZ,DMA_064,82321,79513.2,2494802,39328,4136873,36078,10479,137973,648,103232,12,15793,23997,23971,3480,17344,72442,422000,77831,1.405
9/15/2024,Tucson AZ,DMA_064,69333,74041.2,1953304,0,0,38808,11697,133880,654,103574,10,13978,23051,17219,2496,16627,61013,422000,54076,1.436
9/22/2024,Tucson AZ,DMA_064,73709,90044,2530102,54862,6517085,41079,17701,130350,597,0,0,10100,14640,22395,3718,17122,64863,422000,119113,1.311
9/29/2024,Tucson AZ,DMA_064,73508,122049,3884994,57050,4746620,49632,14807,130129,647,0,0,10251,17176,0,0,16870,64687,422000,154237,1.439
10/6/2024,Tucson AZ,DMA_064,68986,126159,4215194,0,0,44378,10907,143565,689,0,0,12212,16944,21263,2871,17918,60707,422000,73451,1.498
10/13/2024,Tucson AZ,DMA_064,73130,85695,2859867,59127,4878325,38182,9704,117897,549,0,0,16264,22878,18306,3398,16695,64354,422000,106176,1.373
10/20/2024,Tucson AZ,DMA_064,84406,117299,3352094,61018,5574642,51348,14800,155779,791,0,0,12533,21183,28491,4753,16089,74277,422000,104424,1.446
10/27/2024,Tucson AZ,DMA_064,72319,85920,2456639,48695,5466137,37114,15159,118755,584,86850,7,13229,25024,0,0,15901,63640,422000,64264,1.332
11/3/2024,Tucson AZ,DMA_064,71692,18874,473568,57633,6467886,31476,7525,121845,570,76415,7,0,0,15401,2134,17924,63088,422000,43711,1.495
11/10/2024,Tucson AZ,DMA_064,49240,0,0,42226,3859360,45936,12894,116264,574,80077,7,0,0,0,0,12360,43331,422000,29201,1.161
11/17/2024,Tucson AZ,DMA_064,37346,0,0,44454,5214419,0,0,104984,533,0,0,12971,23094,12631,1633,7955,32864,422000,26403,1.112
11/24/2024,Tucson AZ,DMA_064,53345,0,0,43046,4213988,36455,8550,96375,489,0,0,9407,16800,18046,3504,10860,46943,422000,30577,1.194
12/1/2024,Tucson AZ,DMA_064,55532,16602,438506,43248,4079667,30648,12571,107749,493,0,0,9621,15776,13565,2009,13263,48868,422000,57367,1.176
12/8/2024,Tucson AZ,DMA_064,50279,0,0,50616,5697943,26187,8924,41322.9,191,0,0,9080,11863,23475,4225,9800,44245,422000,29119,1.188
12/15/2024,Tucson AZ,DMA_064,49961,46222.2,1258222,49713,5870470,27217,12379,0,0,0,0,8999,16576,15668,2635,12812,43965,422000,70172,1.14
12/22/2024,Tucson AZ,DMA_064,40803,0,0,56770,5002823,23337,5371,30912.899999999998,141,0,0,0,0,19301,3258,8400,35906,422000,38996,1.138
1/1/2023,Fort Myers FL,DMA_065,49969,84907,2480562,58336,4763597,41922,9029,31857.3,166,0,0,11590,22883,0,0,10905,44972,416000,113937,1.257
1/8/2023,Fort Myers FL,DMA_065,40171,96173,2602763,0,0,39165,9381,0,0,0,0,9884,18171,17983,2668,9619,35350,416000,72130,1.248
1/15/2023,Fort Myers FL,DMA_065,57319,107036,2963800,49234,4186815,40329,8778,118269,566,0,0,11832,14827,15077,1947,14374,50440,416000,126126,1.225
1/22/2023,Fort Myers FL,DMA_065,60575,78838,2535306,36198,3471878,37644,14625,109633,584,0,0,8544,11944,18442,2330,13219,53306,416000,92291,1.253
1/29/2023,Fort Myers FL,DMA_065,62623,83774,2255988,48495,4089247,29080,6601,130811,648,0,0,8866,14973,17778,3141,12156,55108,416000,60020,1.34
2/5/2023,Fort Myers FL,DMA_065,66596,81975,2487837,52750,5687704,41506,10350,142054,700,0,0,13066,24293,21109,3335,14534,58604,416000,94386,1.317
2/12/2023,Fort Myers FL,DMA_065,53232,0,0,52318,5413071,36824,11845,106951,496,0,0,11619,17925,22835,3734,11748,46844,416000,35181,1.225
2/19/2023,Fort Myers FL,DMA_065,53634,0,0,57784,6914175,45065,13418,114774,634,49162,4,10646,15816,0,0,9951,47197,416000,40822,1.258
2/26/2023,Fort Myers FL,DMA_065,48860,0,0,47942,5476576,23131,5347,121042,578,45424,5,10650,18350,18471,2981,11583,42996,416000,46375,1.14
3/5/2023,Fort Myers FL,DMA_065,45709,0,0,52134,5171203,20282,5610,98686,535,51847,4,7361,13195,12971,1687,11317,40223,416000,26827,1.116
3/12/2023,Fort Myers FL,DMA_065,38487,0,0,0,0,40785,10434,99494,515,0,0,7653,12745,11825,1975,9679,33868,416000,0,1.166
3/19/2023,Fort Myers FL,DMA_065,55137,18244.2,475482,51016,4793832,30918,8807,100773,461,65576,7,11161,15666,16083,2188,11873,48520,416000,29289,1.196
3/26/2023,Fort Myers FL,DMA_065,35470,0,0,35440,3978931,23978,7322,71752,355,70886,8,8409,15778,0,0,7820,31213,416000,34110,0.936
4/2/2023,Fort Myers FL,DMA_065,36324,36959.4,940980,33603,3709782,25798,10155,88035,471,34624,3,8374,11691,0,0,7382,31965,416000,66112,0.877
4/9/2023,Fort Myers FL,DMA_065,42221,0,0,49703,5286092,28710,9282,95892,438,0,0,0,0,16715,3208,8485,37154,416000,40394,1.089
4/16/2023,Fort Myers FL,DMA_065,44240,0,0,46109,4232067,24117,6656,123125,630,0,0,8428,11127,11696,1502,9933,38931,416000,31156,1.13
4/23/2023,Fort Myers FL,DMA_065,34315,0,0,26555,2247068,32289,7116,85791,454,0,0,10327,15032,8770,1363,8651,30197,416000,18196,0.929
4/30/2023,Fort Myers FL,DMA_065,43509,42234.6,1231380,28987,3213970,25252,6980,79426,408,0,0,9833,15901,14927,2397,8174,38287,416000,45707,1.023
5/7/2023,Fort Myers FL,DMA_065,39427,53575,1653604,43855,4507450,24577,4946,98282,455,0,0,7839,11473,13112,1919,9262,34695,416000,90406,0.938
5/14/2023,Fort Myers FL,DMA_065,44804,84675,2132924,39919,4450108,20373,6482,92540,459,33726,2,9304,17238,9533,1529,9023,39427,416000,71827,0.989
5/21/2023,Fort Myers FL,DMA_065,43038,76356,2353426,39735,3419509,20953,4812,96724,511,53566,5,8715,14453,13782,2324,8541,37873,416000,58583,0.933
5/28/2023,Fort Myers FL,DMA_065,40752,55921,1655388,31616,3402452,20236,7404,85774,443,33564,3,10292,14958,16553,2873,7379,35861,416000,62322,0.889
6/4/2023,Fort Myers FL,DMA_065,38445,65289,2257870,30755,3355194,28545,9217,78084,363,0,0,10064,17191,12542,1988,8779,33831,416000,84471,0.865
6/11/2023,Fort Myers FL,DMA_065,37388,64019,1859733,40097,3825949,29313,12703,0,0,0,0,8296,13249,9974,1345,7025,32901,416000,45216,0.952
6/18/2023,Fort Myers FL,DMA_065,28740,0,0,35371,3931731,24144,6858,0,0,0,0,9048,17775,13271,1692,7285,25291,416000,33765,0.895
6/25/2023,Fort Myers FL,DMA_065,31748,13218,409213,27981,3286563,29597,13944,0,0,0,0,7679,12083,9477,1493,7793,27938,416000,38892,0.884
7/2/2023,Fort Myers FL,DMA_065,35882,16468,488842,26073,2698347,32702,8278,0,0,0,0,11445,17903,15212,2484,8806,31576,416000,23055,1.018
7/9/2023,Fort Myers FL,DMA_065,24879,0,0,42355,4412478,0,0,24612.3,119,47939,4,0,0,17754,2366,5111,21893,416000,24548,0.967
7/16/2023,Fort Myers FL,DMA_065,44644,17722.8,576670,51489,4274816,34497,9280,0,0,62869,5,8785,14304,17821,3332,8048,39286,416000,35660,1.122
7/23/2023,Fort Myers FL,DMA_065,28510,0,0,39058,3501001,25271,6101,0,0,62620,6,6605,8552,9191,1723,5358,25088,416000,36635,0.857
7/30/2023,Fort Myers FL,DMA_065,40432,0,0,49627,4878364,26042,7089,29069.1,157,0,0,9276,17686,14191,2064,9607,35580,416000,28543,1.111
8/6/2023,Fort Myers FL,DMA_065,30759,0,0,45716,4723765,24473,9074,0,0,0,0,10958,18309,0,0,7724,27067,416000,29407,1.01
8/13/2023,Fort Myers FL,DMA_065,41758,45361.799999999996,1163348,47964,4429933,25361,8196,23312.1,106,0,0,11123,21408,16948,3250,10169,36747,416000,53083,1.017
8/20/2023,Fort Myers FL,DMA_065,33722,31530.6,1060170,28888,2384265,28313,6464,0,0,0,0,8229,12955,12426,2241,7317,29675,416000,35286,0.97
8/27/2023,Fort Myers FL,DMA_065,60547,46985.4,1270120,67466,7842519,42822,11299,0,0,0,0,15867,27086,17570,2535,15180,53281,416000,52470,1.453
9/3/2023,Fort Myers FL,DMA_065,65762,0,0,39426,4036158,26946,12332,107351,526,76440,7,12942,18091,22104,3010,16903,57870,416000,33488,1.433
9/10/2023,Fort Myers FL,DMA_065,71519,110602,2881471,38490,3653977,48106,12128,129070,622,75639,9,12162,22952,20071,3789,14349,62936,416000,64848,1.32
9/17/2023,Fort Myers FL,DMA_065,74161,96472,2898586,51292,5730670,25935,11008,146300,770,87903,9,0,0,13743,2524,18132,65261,416000,100540,1.436
9/24/2023,Fort Myers FL,DMA_065,60899,72449,2165871,37947,3095366,33257,11046,114948,577,0,0,8320,15791,12815,2086,11580,53591,416000,61425,1.302
10/1/2023,Fort Myers FL,DMA_065,75085,86078,2713913,68739,6168225,42876,11306,142118,672,0,0,15796,21902,21984,3286,14446,66074,416000,91570,1.471
10/8/2023,Fort Myers FL,DMA_065,65416,80534,2098027,63724,5521780,26498,6521,111316,613,0,0,11939,20653,13172,1723,12764,57566,416000,63010,1.412
10/15/2023,Fort Myers FL,DMA_065,77464,127716,3479222,54116,4534801,35670,13458,151243,785,0,0,16488,24595,22640,4085,14251,68168,416000,137759,1.469
10/22/2023,Fort Myers FL,DMA_065,54272,0,0,46585,3888169,23575,9969,121760,554,0,0,14198,19733,14106,1982,10636,47759,416000,29840,1.314
10/29/2023,Fort Myers FL,DMA_065,61418,0,0,43742,4327818,47383,10314,105068,536,56950,6,10559,19639,17838,2940,13052,54047,416000,32578,1.36
11/5/2023,Fort Myers FL,DMA_065,56873,0,0,62552,5767443,46612,11171,118630,635,67806,7,0,0,0,0,12710,50048,416000,41124,1.427
11/12/2023,Fort Myers FL,DMA_065,54924,0,0,54371,5884025,39092,9835,89378,473,61704,6,10570,16133,22294,4436,10499,48333,416000,23339,1.195
11/19/2023,Fort Myers FL,DMA_065,46109,13245.6,371683,33993,3881007,37925,8089,123565,567,0,0,0,0,18607,3192,9366,40575,416000,29198,1.136
11/26/2023,Fort Myers FL,DMA_065,48167,0,0,48732,5426569,33786,11766,118080,591,0,0,7931,10438,19857,2826,8825,42386,416000,38018,1.125
12/3/2023,Fort Myers FL,DMA_065,42320,0,0,41861,4387572,23622,4871,124322,637,0,0,10143,19617,0,0,9158,37241,416000,34862,1.187
12/10/2023,Fort Myers FL,DMA_065,29306,45326.4,1428581,28570,2950841,0,0,0,0,0,0,11353,16687,12909,1780,5866,25789,416000,63075,1.103
12/17/2023,Fort Myers FL,DMA_065,37652,0,0,41981,3747782,32983,7972,0,0,0,0,11316,17584,15389,1999,9459,33133,416000,37578,1.147
12/24/2023,Fort Myers FL,DMA_065,44385,0,0,38385,4406802,42105,8440,37465.5,194,0,0,12072,20529,17640,2833,9091,39058,416000,18534,1.158
